epoch,train_loss_list,train_acc_list,val_loss_list,val_acc_list,time_elapsed
76,0.05677867892322441,0.9842083333333334,0.4364847853978475,0.9239166666666667,87m42s
77,0.040999044497963044,0.9884791666666667,0.5015853224198024,0.9253333333333333,88m49s
78,0.06075001113597925,0.9830208333333333,0.4737767820358276,0.9220833333333334,90m4s
79,0.043519232868682596,0.9879375,0.40467359821001686,0.9174166666666667,91m17s
80,0.04736846624376873,0.9860416666666667,0.4101301226615906,0.9214166666666667,92m30s
81,0.038252806157339364,0.9885416666666667,0.4951201770305634,0.9263333333333333,93m41s
82,0.052776609228458254,0.9851666666666666,0.4505992565155029,0.92425,94m49s
83,0.041528273606362444,0.9879375,0.39623614835739135,0.9258333333333333,95m57s
84,0.03871041303459788,0.9886041666666666,0.48376988935470583,0.9205833333333333,97m5s
85,0.04079663144921263,0.987875,0.489920826236407,0.9265833333333333,98m13s
86,0.041499012814834715,0.9873541666666666,0.4575504192113876,0.9248333333333333,99m21s
87,0.05494672523656239,0.9846666666666667,0.4500275895992915,0.9225,100m29s
88,0.052432148908032106,0.9853333333333333,0.3965658156077067,0.9170833333333334,101m37s
89,0.0788065474346901,0.9773125,0.4194835116863251,0.92475,102m46s
90,0.0508177377510195,0.9852916666666667,0.41766408137480415,0.92025,103m54s
91,0.04835478766961023,0.9858541666666667,0.5281111982663472,0.9230833333333334,105m2s
92,0.04985858926223591,0.9867083333333333,0.4996887950102488,0.9228333333333333,106m10s
93,0.04031344278073326,0.9887708333333334,0.43567115195592243,0.9180833333333334,107m18s
94,0.044359624268952756,0.9869791666666666,0.4212882157961528,0.9204166666666667,108m26s
95,0.03608983968834703,0.9894375,0.46532266117135684,0.92125,109m34s
96,0.0453405080694356,0.9873333333333333,0.5128551764488221,0.9175,110m42s
97,0.0428394450902318,0.9873541666666666,0.5003248760700226,0.921,111m50s
98,0.047146840990870256,0.9875416666666667,0.5875093326171239,0.92175,112m58s
99,0.052390535543051855,0.9855,0.4344178653558095,0.91725,114m5s
100,0.05205029813735746,0.9856875,0.5024114514191945,0.91775,115m13s
